[2023-01-17 00:38:44.0] DEBUG: Hot Reload IDE Extension Loaded
[2023-01-17 00:40:08.2] INFO: (MauiApp69) .NET 6 Project references .NET MAUI.
[2023-01-17 00:40:08.2] INFO: (MauiApp69) WinUI hot reload is in progress.
[2023-01-17 00:40:08.7] DEBUG: Hot Reload: Initialized Agent for Microsoft.Maui.
[2023-01-17 00:54:12.9] INFO: (MauiApp69) .NET 6 Project references .NET MAUI.
[2023-01-17 00:54:12.9] INFO: (MauiApp69) WinUI hot reload is in progress.
[2023-01-17 00:54:13.4] DEBUG: Hot Reload: Initialized Agent for Microsoft.Maui.
[2023-01-17 00:54:57.3] INFO: (MauiApp69) .NET 6 Project references .NET MAUI.
[2023-01-17 00:54:57.3] INFO: (MauiApp69) WinUI hot reload is in progress.
[2023-01-17 00:54:58.0] DEBUG: Hot Reload: Initialized Agent for Microsoft.Maui.
[2023-01-17 00:55:43.0] INFO: (MauiApp69) .NET 6 Project references .NET MAUI.
[2023-01-17 00:55:43.0] INFO: (MauiApp69) WinUI hot reload is in progress.
[2023-01-17 00:55:43.9] DEBUG: Hot Reload: Initialized Agent for Microsoft.Maui.
[2023-01-17 01:06:29.8] INFO: Stopping All Hot Reload sessions due to Cleanup ...
[2023-01-17 01:13:06.9] INFO: (MauiApp69) .NET 6 Project references .NET MAUI.
[2023-01-17 01:13:07.0] DEBUG: (MauiApp69) HotReloadSharedBridge: Added Project
[2023-01-17 01:13:07.1] INFO: (MauiApp69) Starting Hot Reload session...
[2023-01-17 01:13:07.1] DEBUG: (MauiApp69) Breakpoint - MauiApp69.Program.Main
[2023-01-17 01:13:07.1] DEBUG: (MauiApp69) New Breakpoint
[2023-01-17 01:13:17.2] INFO: (MauiApp69) Stopping a Hot Reload session due to ExplicitlyEnded ...
[2023-01-17 01:13:17.2] DEBUG: (MauiApp69) HotReloadSharedBridge: Removed Project
[2023-01-17 01:13:17.2] INFO: Stopped Hot Reload session.
[2023-01-17 01:15:41.1] INFO: (MauiApp69) .NET 6 Project references .NET MAUI.
[2023-01-17 01:15:41.1] DEBUG: (MauiApp69) HotReloadSharedBridge: Added Project
[2023-01-17 01:15:41.1] INFO: (MauiApp69) Starting Hot Reload session...
[2023-01-17 01:15:41.1] DEBUG: (MauiApp69) Breakpoint - MauiApp69.Program.Main
[2023-01-17 01:15:41.1] DEBUG: (MauiApp69) New Breakpoint
[2023-01-17 01:15:54.0] DEBUG: (MauiApp69) MauiApp69.Program.Main entryBreakpoint
[2023-01-17 01:15:54.0] DEBUG: (MauiApp69) Initializing HotReload Agent...
[2023-01-17 01:15:54.0] INFO: XAML Hot Reload initializing...
[2023-01-17 01:15:54.0] DEBUG: (MauiApp69) Injecting Assembly (47008 bytes)...
[2023-01-17 01:15:54.1] DEBUG: (MauiApp69) Unknown Breakpoint Hit: MauiApp69.Program.Main(string[] args)
[2023-01-17 01:15:54.2] DEBUG: (MauiApp69) Injected Assembly (47008 bytes).
[2023-01-17 01:15:54.2] DEBUG: (MauiApp69) Injecting Assembly (40352 bytes)...
[2023-01-17 01:15:54.2] DEBUG: (MauiApp69) Injected Assembly (40352 bytes).
[2023-01-17 01:15:54.2] DEBUG: (MauiApp69) Injecting Assembly (221584 bytes)...
[2023-01-17 01:15:54.4] DEBUG: (MauiApp69) Injected Assembly (221584 bytes).
[2023-01-17 01:15:54.4] DEBUG: (MauiApp69) Injecting Assembly (50576 bytes)...
[2023-01-17 01:15:54.4] DEBUG: (MauiApp69) Injected Assembly (50576 bytes).
[2023-01-17 01:15:54.4] DEBUG: (MauiApp69) Injecting Assembly (86416 bytes)...
[2023-01-17 01:15:54.5] DEBUG: (MauiApp69) Injected Assembly (86416 bytes).
[2023-01-17 01:15:55.1] DEBUG: (MauiApp69) Breakpoint - Xamarin.HotReload.HotReloadAgent.BreakpointSendToIde
[2023-01-17 01:15:55.1] DEBUG: (MauiApp69) New Breakpoint
[2023-01-17 01:15:55.4] DEBUG: (MauiApp69) Initialized HotReload Agent.
[2023-01-17 01:15:55.4] DEBUG: (MauiApp69) Breakpoint - Xamarin.HotReload.HotReloadAgent.BreakpointCheckpoint
[2023-01-17 01:15:55.4] DEBUG: (MauiApp69) New Breakpoint
[2023-01-17 01:16:00.6] DEBUG: (MauiApp69) Xamarin.HotReload.HotReloadAgent.BreakpointSendToIde messageReceivedBreakpoint
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Private.CoreLib, Version=7.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.IO.Compression.Brotli, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Threading.Channels, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Threading.Channels, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Net.NetworkInformation, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Net.NetworkInformation, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Reflection.Emit, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Reflection.Emit, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Runtime.Loader, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Runtime.Loader, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Linq.Expressions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Linq.Expressions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.ComponentModel.TypeConverter, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.ComponentModel.TypeConverter, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Drawing.Primitives, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Drawing.Primitives, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Runtime.Serialization.Formatters, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Runtime.Serialization.Formatters, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Resources.Writer, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Resources.Writer, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Xml.XDocument, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Xml.XDocument, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Private.Xml.Linq, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Private.Xml.Linq, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Logging.Abstractions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Logging.Abstractions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.DependencyInjection.Abstractions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.DependencyInjection.Abstractions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Maui.Essentials, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Maui.Essentials, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Console, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Console, Version=7.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Configuration.Abstractions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Configuration.Abstractions, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Primitives, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Primitives, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Configuration, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Configuration, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Logging, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Logging, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Options, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Options, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.DependencyInjection, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.DependencyInjection, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Extensions.Logging.Debug, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.Extensions.Logging.Debug, Version=7.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Xamarin.HotReload.Agent, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Xamarin.HotReload.Agent, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Xamarin.HotReload.Contracts, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Xamarin.HotReload.Contracts, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.Maui.Controls.HotReload.Forms, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] PERF: (MauiApp69) (HotReloadAgent) Created MauiAgent in 1ms
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) (MauiAgent) Hot Reload: Initializing Agent for Microsoft.Maui...
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) (MauiAgent) Hot Reload: Microsoft.Maui 7.0.51.1 installed
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Xamarin.HotReload.Translations, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Xamarin.HotReload.Translations, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: Microsoft.VisualStudio.DesignTools.TapContract, Version=17.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: Microsoft.VisualStudio.DesignTools.TapContract, Version=17.0.0.0, Culture=neutral, PublicKeyToken=null
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: netstandard, Version=2.1.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: netstandard, Version=2.1.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Text.Json, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Text.Json, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) Inspecting: System.Text.Encodings.Web, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) No HotReload Agent Attribute found on Assembly: System.Text.Encodings.Web, Version=7.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) (HotReloadAgent) (MauiAgent) Hot Reload: Initialized Agent for Microsoft.Maui.
[2023-01-17 01:16:00.8] PERF: (MauiApp69) (HotReloadAgent) Initialized MauiAgent in 1837ms
[2023-01-17 01:16:00.8] INFO: (MauiApp69) Hot Reload: Initialized Agent.
[2023-01-17 01:16:00.8] INFO: XAML Hot Reload Connected and Ready.
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) HotReload Tap Initialized. Enabling XET pipeline, Supported Platform Maui
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) Xamarin.HotReload.HotReloadAgent.BreakpointCheckpoint invokeQueueBreakpoint
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) SetInvokedQueueBreakpointCheck: True
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) invokeQueueBreakpoint empty change and invoke queue
[2023-01-17 01:16:00.8] DEBUG: (MauiApp69) ResetInvokedQueueBreakpointCheck
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Xamarin.HotReload.HotReloadAgent.BreakpointCheckpoint invokeQueueBreakpoint
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) SetInvokedQueueBreakpointCheck: True
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sending Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sent Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sending Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sent Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sending Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sent Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.2] DEBUG: (MauiApp69) Sending Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.3] DEBUG: (MauiApp69) Sent Message to Agent: RuntimeHostMessage
[2023-01-17 01:16:01.3] DEBUG: (MauiApp69) ResetInvokedQueueBreakpointCheck
[2023-01-17 01:16:01.3] DEBUG: (MauiApp69) invokeQueueBreakpoint change and invoke queue
[2023-01-17 01:16:01.9] DEBUG: (MauiApp69) Xamarin.HotReload.HotReloadAgent.BreakpointSendToIde messageReceivedBreakpoint
[2023-01-17 01:16:16.1] INFO: (MauiApp69) Stopping a Hot Reload session due to ExplicitlyEnded ...
[2023-01-17 01:16:16.1] DEBUG: (MauiApp69) HotReloadSharedBridge: Removed Project
[2023-01-17 01:16:16.1] INFO: Stopped Hot Reload session.
[2023-01-17 01:16:32.3] INFO: Stopping All Hot Reload sessions due to Cleanup ...
